video_id,channel_id,title,published_at,duration_seconds,description,thumbnail_url,video_url
5BEWVMsLsBo,UCUEOHBht8pnQhQvCfIcl-gg,WHERE en SQL: cómo usar la cláusula WHERE con ejemplos en GA4 | Curso de SQL BigQuery #40,2025-09-25 15:05:16+00:00,478,"En este capítulo aprenderemos a utilizar la cláusula WHERE en SQL BigQuery, que nos permite filtrar los resultados de una tabla según una o varias condiciones. Veremos tanto la sintaxis correcta como el orden real de ejecución en SQL, además de ejemplos prácticos con datos de Google Analytics 4 (GA4).

📌 Temas que veremos:
✅ Qué es la cláusula WHERE y cómo funciona en SQL BigQuery.
✅ Diferencia entre sintaxis y orden de ejecución (FROM → WHERE → SELECT).
✅ Filtrar por columnas de texto y valores numéricos.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/5BEWVMsLsBo/hqdefault.jpg,https://www.youtube.com/watch?v=5BEWVMsLsBo
Oswa8OkiQPs,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar la función IF en SQL (condiciones simples como en Excel | Curso de SQL BigQuery #31,2025-09-25 12:00:57+00:00,729,"En este capítulo revisaremos la función IF en SQL, muy parecida a la que usamos en Excel. Veremos cómo crear columnas condicionales en BigQuery usando datos de Google Analytics 4.

📌  Temas:
✅ Cómo funciona la expresión IF en SQL.
✅ Creación de nuevas columnas basadas en condiciones.
✅ Ejemplo práctico con valores numéricos (clientes top).
✅ Manejo de nulos y qué ocurre si no los evaluamos.
✅ Diferencia entre usar IF y CASE WHEN en SQL.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/Oswa8OkiQPs/hqdefault.jpg,https://www.youtube.com/watch?v=Oswa8OkiQPs
Q275enpY7bY,UCUEOHBht8pnQhQvCfIcl-gg,Cómo convertir fechas con CAST y PARSE_DATE en SQL | Curso de SQL BigQuery #30,2025-09-24 12:01:01+00:00,318,"En este capítulo revisaremos cómo manejar conversiones de fechas en SQL utilizando BigQuery con datos de Google Analytics 4. Veremos las limitaciones de CAST al convertir texto a fecha y cómo resolverlo con PARSE_DATE.

📌 Temas:
✅ Qué ocurre al convertir texto a fecha con CAST.
✅ Requisitos de formato para que CAST funcione correctamente.
✅ Cómo usar PARSE_DATE para transformar strings en fechas reales.
✅ Ejemplos prácticos con columnas de GA4 (event_date).
✅ Diferencias entre CAST, SAFE_CAST y PARSE_DATE según el tipo de dato.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/Q275enpY7bY/hqdefault.jpg,https://www.youtube.com/watch?v=Q275enpY7bY
Lox4HlSibXo,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar SAFE_CAST para convertir tipos de datos sin errores | Curso de SQL BigQuery #29,2025-09-24 12:00:42+00:00,431,"En este capítulo revisaremos la función SAFE_CAST en SQL, la forma segura de convertir tipos de datos en BigQuery al trabajar con información de Google Analytics 4.

📌 Temas:
✅ Diferencia entre CAST y SAFE_CAST en SQL.
✅ Cómo convertir texto en números (INT64 y FLOAT64).
✅ Qué ocurre cuando la conversión no es posible (valores NULL).
✅ Ejemplo práctico con columnas de eventos y user ID en GA4.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/Lox4HlSibXo/hqdefault.jpg,https://www.youtube.com/watch?v=Lox4HlSibXo
YDElIJ6jMrw,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar EXCEPT para excluir columnas en tus consultas | Curso de SQL BigQuery #28,2025-09-23 12:01:11+00:00,347,"En este capítulo revisaremos la expresión EXCEPT en SQL, aprendiendo a excluir columnas directamente desde la cláusula SELECT en BigQuery con datos de Google Analytics 4.

📌 Temas:
✅ Cómo funciona EXCEPT dentro de SELECT.
✅ Diferencia entre excluir una o varias columnas.
✅ Ejemplo práctico quitando columnas de la tabla de eventos en GA4.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog
📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/YDElIJ6jMrw/hqdefault.jpg,https://www.youtube.com/watch?v=YDElIJ6jMrw
Dc98c6LPQQE,UCUEOHBht8pnQhQvCfIcl-gg,COALESCE en SQL: Manejo de valores nulos en SQL | Curso de SQL BigQuery #27,2025-09-23 12:00:33+00:00,499,"En este capítulo revisaremos la función COALESCE en SQL, una herramienta clave para manejar valores nulos en BigQuery con datos de Google Analytics 4.

📌 Temas:
✅ ¿Qué es COALESCE y cómo funciona?
✅ Diferencias entre COALESCE e IFNULL.
✅ Uso de argumentos dentro de COALESCE.
✅ Consideraciones al trabajar con valores completamente nulos.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/Dc98c6LPQQE/hqdefault.jpg,https://www.youtube.com/watch?v=Dc98c6LPQQE
vBRiaP5NgVw,UCUEOHBht8pnQhQvCfIcl-gg,Uso de LENGTH y TRIM para limpiar y estandarizar texto | Curso de SQL BigQuery #25,2025-09-22 12:01:51+00:00,302,"En este capítulo revisaremos las funciones LENGTH y TRIM en SQL, esenciales para medir y limpiar cadenas de texto en BigQuery al trabajar con datos de Google Analytics 4.

📌 Temas:
✅ Cómo obtener la cantidad de caracteres con LENGTH.
✅ Ejemplo práctico agregando espacios en blanco y eliminándolos con TRIM.
✅ Diferencia entre datos limpios y datos con espacios ocultos.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/vBRiaP5NgVw/hqdefault.jpg,https://www.youtube.com/watch?v=vBRiaP5NgVw
t4eZfB4XTHg,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar LOWER y UPPER para estandarizar datos | Curso de SQL BigQuery #26,2025-09-22 12:01:40+00:00,375,"En este capítulo revisaremos las funciones LOWER y UPPER en SQL, fundamentales para estandarizar datos de texto en BigQuery con información de Google Analytics 4.

📌 Temas:
✅ Diferencia entre LOWER y UPPER en SQL.
✅ Cómo convertir texto a minúsculas o mayúsculas.
✅ Ejemplos prácticos con correos electrónicos y nombres de ciudades.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog
📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/t4eZfB4XTHg/hqdefault.jpg,https://www.youtube.com/watch?v=t4eZfB4XTHg
NQpnc4YfuQo,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar TRANSLATE en SQL | Replace vs Translate | Curso de SQL BigQuery #24,2025-09-19 12:00:48+00:00,549,"En este capítulo revisaremos la función TRANSLATE en SQL, entendiendo sus diferencias con la función REPLACE.

📌Temas:
✅ Diferencia entre REPLACE y TRANSLATE en SQL.
✅ Cómo reemplazar un carácter o varios a la vez.
✅ Ejemplos prácticos con cadenas de texto y limpieza de datos (cambiar todas la vocales)
✅ Casos reales como normalizar correos o eliminar caracteres especiales.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/NQpnc4YfuQo/hqdefault.jpg,https://www.youtube.com/watch?v=NQpnc4YfuQo
tIxrQnDwvx4,UCUEOHBht8pnQhQvCfIcl-gg,"Cómo usar REPLACE en SQL | Cambia, limpia y estandariza valores | Curso de SQL BigQuery #23",2025-09-18 12:01:52+00:00,245,"En este capítulo explicamos cómo funciona la función REPLACE en SQL, ideal para reemplazar, eliminar o transformar cadenas de texto dentro de una columna.

📌 Temas:
✅ Reemplazar un valor específico por otro dentro de un campo.
✅ Sustituir caracteres como guiones bajos por espacios.
✅ Eliminar partes de texto reemplazándolas por vacío.
✅ Entender la diferencia entre REPLACE y expresiones lógicas como CASE o IF.
✅ Considerar el detalle de mayúsculas y minúsculas (case sensitive) al hacer reemplazos.

Esta función es muy útil cuando necesitas limpiar datos, estandarizar formatos o traducir valores en tus consultas SQL.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/tIxrQnDwvx4/hqdefault.jpg,https://www.youtube.com/watch?v=tIxrQnDwvx4
ZWi_B_rqvt4,UCUEOHBht8pnQhQvCfIcl-gg,"Cómo usar LEFTPAD y RIGHTPAD | Rellenar valores, estandarizar longitudes | Curso de SQL BigQuery #22",2025-09-17 12:01:14+00:00,198,"En este capítulo exploramos las funciones LEFTPAD y RIGHTPAD en SQL, que nos permiten rellenar cadenas de texto hasta una longitud definida, a diferencia de las funciones clásicas LEFT y RIGHT, que solo extraen caracteres.

📌 Temas:
✅ Usar LEFTPAD y RIGHTPAD en SQL
✅ Rellenar con ceros (u otros caracteres) cuando la longitud es menor a la esperada
✅ Diferenciar entre LEFT/RIGHT (extraer) y LEFTPAD/RIGHTPAD (rellenar)
✅ Estandarizar la longitud de los datos en columnas

Estas funciones son muy útiles cuando necesitas trabajar con IDs, códigos o campos que deben tener un formato fijo.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/ZWi_B_rqvt4/hqdefault.jpg,https://www.youtube.com/watch?v=ZWi_B_rqvt4
CrG-FruGb-k,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar INSTR y STRPOS | Encuentra la posición de caracteres | Curso de SQL BigQuery #21,2025-09-17 12:00:33+00:00,332,"En este capítulo exploramos las funciones INSTR y STRPOS en SQL, que nos permiten encontrar la posición de un carácter o subcadena dentro de un texto.
Veremos ejemplos prácticos comparando su uso con otras funciones como SPLIT y SUBSTRING, para entender cómo podemos localizar posiciones y extraer datos de manera más flexible.

📌 Temas:
✅ Qué son y cómo funcionan INSTR y STRPOS en SQL
✅ Cómo combinar INSTR con SUBSTRING para extraer valores dinámicamente

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/CrG-FruGb-k/hqdefault.jpg,https://www.youtube.com/watch?v=CrG-FruGb-k
q0n48c-f4O8,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar SUBSTRING para extraer texto en BigQuery | Curso de SQL BigQuery #20,2025-09-16 12:01:39+00:00,296,"En este capítulo del curso de BigQuery aprenderás a utilizar la función SUBSTRING (o SUBSTR) para extraer partes específicas de un texto a partir de una posición inicial. 

👉 Veremos ejemplos aplicados y cómo obtener valores antes o después de un punto dentro de una cadena. También entenderás en qué casos conviene usar SUBSTRING, especialmente cuando trabajamos con datos estándar o con longitudes fijas.

📌 Temas:
✅ Cómo extraer texto a partir de una posición específica
✅ Cuándo usar SUBSTRING: En datos estándar

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/q0n48c-f4O8/hqdefault.jpg,https://www.youtube.com/watch?v=q0n48c-f4O8
_cXvg-XPnUs,UCUEOHBht8pnQhQvCfIcl-gg,Cómo separar texto en columnas y entender arrays en Big Query | SPLIT | Curso de SQL BigQuery #19,2025-09-16 12:01:16+00:00,470,"En este capítulo aprenderás a usar la función SPLIT en BigQuery. Veremos cómo aplicar esta función en la tabla events de Google Analytics 4 (GA4) y entender mejor el concepto de arrays en SQL.

📌  Temas:
✅ Cómo funciona la función SPLIT en BigQuery
✅ Ejemplo práctico separando un user_pseudo_id en dos columnas
✅ Qué es un array y cómo interpretarlo en los resultados
✅ Uso de OFFSET para extraer valores específicos de un array
✅ Diferencia entre tablas planas y tablas con arrays en GA4

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/_cXvg-XPnUs/hqdefault.jpg,https://www.youtube.com/watch?v=_cXvg-XPnUs
zcOZ0IEsXHc,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar CONCAT en SQL | Curso de SQL BigQuery #18,2025-09-15 12:01:57+00:00,391,"En este capítulo del curso de BigQuery aprenderás a usar la función CONCAT, muy similar a la función CONCATENAR en Excel, pero con consideraciones importantes en SQL de BigQuery.

📌 Temas:
✅ Concatenar columnas como fechas y IDs de usuario.
✅ Insertar espacios, guiones o texto fijo al unir campos.
✅ Manejar valores nulos con COALESCE para evitar errores en los resultados.
✅ Alternativa al uso de CONCAT: el operador || para unir cadenas de manera simple.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/zcOZ0IEsXHc/hqdefault.jpg,https://www.youtube.com/watch?v=zcOZ0IEsXHc
ue5vLsIijHs,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar FORMAT_DATE  | De DATE a STRING | Mostrar días de la semana | Curso de SQL Big Query #17,2025-09-15 12:01:43+00:00,234,"En este video aprenderemos a usar la función FORMAT_DATE en BigQuery, una de las expresiones más útiles para formatear y personalizar fechas en tus consultas SQL. 

📌 Temas:
✅ Convertir un valor DATE en STRING (texto).
✅ Extraer el día de la semana (Monday, Tuesday, etc.).
✅ Crear formatos de fecha personalizados en Big Query.

👉 En próximos capítulos veremos cómo pasar de resultados en inglés a español usando condicionales (CASE).

#BigQuery #SQL #GoogleBigQuery #Fechas #FORMATDATE

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/ue5vLsIijHs/hqdefault.jpg,https://www.youtube.com/watch?v=ue5vLsIijHs
JbwNhXjC16A,UCUEOHBht8pnQhQvCfIcl-gg,Cómo extraer hora y minuto en Big Query | Manejo de event_timestamp | Curso de SQL BigQuery #16,2025-09-12 12:00:38+00:00,374,"En este capítulo del curso de BigQuery con Google Analytics 4, aprenderás a extraer hora, minuto y segundo a partir del campo event_timestamp, convirtiéndolo correctamente a formato TIMESTAMP para que Big Query lo interprete bien.

Revisaremos cómo usar TIMESTAMP_MICROS junto con la función EXTRACT, y cómo ajustar la información a tu zona horaria (ejemplo: América/Lima) para que tus reportes reflejen la hora real de los eventos.

📌 Temas:
✅ Cómo convertir un entero a TIMESTAMP usando TIMESTAMP_MICROS.
✅ Uso de EXTRACT para obtener hora, minuto y segundo en BigQuery.
✅ Ajustar la zona horaria (UTC vs. América/Lima u otra).
✅ Alternativas usando DATETIME y consideraciones importantes.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/JbwNhXjC16A/hqdefault.jpg,https://www.youtube.com/watch?v=JbwNhXjC16A
VrvnwaTppAE,UCUEOHBht8pnQhQvCfIcl-gg,"Cómo usar EXTRACT en BigQuery | Extraer día, mes y año de fechas | Curso de SQL BigQuery #15",2025-09-11 12:00:59+00:00,436,"En este capítulo aprenderemos a usar la función EXTRACT, que permite obtener partes específicas de una fecha, como día, mes, año, trimestre o semana.

Veremos ejemplos prácticos con una tabla prueba y con la tabla de events de GA4, explicando las diferencias entre trabajar con campos de tipo DATE y STRING, y cómo combinar EXTRACT con PARSE_DATE para transformar datos en Big Query.

📌 Temas:
✅  Cómo funciona la función EXTRACT en Big Query.
✅ Extraer día, mes, año, semana y trimestre de un campo DATE.
✅ Diferencias entre DATE, STRING, DATETIME y TIMESTAMP.
✅ Uso de PARSE_DATE para convertir un string en fecha antes de aplicar EXTRACT.
✅ Limitaciones: por qué no se puede extraer hora, minuto o segundo desde DATE.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/VrvnwaTppAE/hqdefault.jpg,https://www.youtube.com/watch?v=VrvnwaTppAE
OTkdggNWv14,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar PARSE_DATE en Big Query | Convierte strings en fechas | Curso de SQL BigQuery #14,2025-09-10 12:00:48+00:00,380,"En este capítulo revisaremos como usar la función PARSE_DATE, fundamental para trabajar con campos de fecha que vienen en formato texto (string).
Transformaremos el campo event_date de la tabla events de GA4 en un formato de fecha correcto, paso a paso, para que puedas realizar consultas más precisas y ordenadas.

📌 Temas:
✅ Qué es la función PARSE_DATE en Big Query.
✅ Cómo convertir un campo string en DATE.
✅ El formato correcto que debes usar para año, mes y día.
✅ Buenas prácticas al trabajar con event_date en GA4.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/OTkdggNWv14/hqdefault.jpg,https://www.youtube.com/watch?v=OTkdggNWv14
BQnwEe6r4Fg,UCUEOHBht8pnQhQvCfIcl-gg,Cláusulas básicas de SQL en Big Query | Curso de SQL BigQuery #13,2025-09-10 12:00:21+00:00,302,"En este capítulo del curso BigQuery con Google Analytics 4, aprenderás las cláusulas básicas de SQL y el orden real de ejecución dentro de una consulta. Revisaremos SELECT, FROM, WHERE, GROUP BY, HAVING y ORDER BY, y veremos cómo se combinan con funciones útiles para transformar y limpiar datos.

📌 Temas:
✅ Cláusulas básicas de SQL
✅ El orden correcto de las cláusulas en SQL.
✅ Funciones prácticas como CONCAT, SPLIT, IF, CASE WHEN y más.
✅ Casos de uso con datos reales de Google Analytics 4.

💡 Tip: Conocer el orden de ejecución en SQL te ayudará a escribir consultas más eficientes y evitar errores comunes al analizar datos en BigQuery.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/BQnwEe6r4Fg/hqdefault.jpg,https://www.youtube.com/watch?v=BQnwEe6r4Fg
uN-yP7FwIN4,UCUEOHBht8pnQhQvCfIcl-gg,Cómo conectar Big Query con Looker Studio | Curso de SQL BigQuery #12,2025-09-09 12:01:43+00:00,1097,"En este capítulo aprenderemos cómo llevar datos de BigQuery a Looker Studio para crear reportes visuales y dashboards dinámicos. Mencionaremos paso a paso cómo conectar ambas herramientas, filtrar y organizar la información, y preparar tus datos para que sean claros y fáciles de interpretar.

📌 Temas clave:
✅ Cómo conectar Big Query con Looker Studio.
✅ Desventajas de conectar vistas de Big Query con Looker Studio.
✅ Cuándo conviene usar vistas: para consultar datos en tiempo real
✅ Ventajas de las tablas particionadas: procesan menos datos que las tablas normales.

💡 Tip: Una buena estructura en Big Query facilita un dashboard limpio y rápido en Looker Studio.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/uN-yP7FwIN4/hqdefault.jpg,https://www.youtube.com/watch?v=uN-yP7FwIN4
K2jlyUL3zK8,UCUEOHBht8pnQhQvCfIcl-gg,Cómo guardar tus consultas como vistas | Curso de SQL BigQuery #11,2025-09-09 12:00:41+00:00,879,"En este capítulo del curso BigQuery con Google Analytics 4 aprenderás a guardar tus consultas y a crear vistas para reutilizarlas en futuros análisis. Veremos paso a paso cómo convertir tu código en una vista  y cuándo conviene hacerlo para ahorrar tiempo y mantener tu trabajo organizado.

📌 Temas:
✅ Cómo guardar consultas en Big Query
✅ Cómo acceder rápidamente a tus consultas guardadas.
✅ Qué es una vista en BigQuery y cómo crearla.
✅ Diferencias entre guardar consultas y guardar consultas como vistas.

#BigQuery #GoogleAnalytics4 #SQL #GA4 #DataAnalytics #event_date #AnalisisDeDatos

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/K2jlyUL3zK8/hqdefault.jpg,https://www.youtube.com/watch?v=K2jlyUL3zK8
m_WT3mJ0J9E,UCUEOHBht8pnQhQvCfIcl-gg,SELECT y FROM en SQL: La base de las consultas SQL (parte 2) | Curso de SQL BigQuery #10,2025-09-08 12:01:27+00:00,438,"En este capítulo del curso BigQuery con datos de Google Analytics 4 aprenderás a mantener un código ordenado y estandarizado al escribir consultas SQL, evitando errores y problemas a futuro.

Veremos cómo indentar correctamente tu código, renombrar columnas con AS, y por qué es importante mantener un esquema de tabla fijo para evitar inconsistencias.

📌 Temas:
✅ Cómo dar formato e indentación a tus consultas para mejorar la legibilidad.
✅ Uso de AS para cambiar nombres de columnas y adaptarlos a estándares.
✅ Agregar columnas nuevas sin perder de vista la estructura original.
✅ Diferencias entre la tabla física y el resultado de una consulta.
✅ Por qué se debe establecer un esquema de la tabla resultante de la consulta.

💡 Consejo: Un código limpio y un esquema fijo no solo facilitan tu trabajo, también ayudan a cualquier otra persona que utilice tu consulta más adelante.

#BigQuery #GoogleAnalytics4 #SQL #GA4 #DataAnalytics #event_date #AnalisisDeDatos

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/m_WT3mJ0J9E/hqdefault.jpg,https://www.youtube.com/watch?v=m_WT3mJ0J9E
TGfUG__aOhw,UCUEOHBht8pnQhQvCfIcl-gg,SELECT y FROM en SQL: La base de las consultas SQL (parte 1) | Curso de SQL BigQuery #9,2025-09-08 12:01:01+00:00,671,"En este capítulo del curso BigQuery con datos de Google Analytics 4 aprenderás a usar las cláusulas SELECT y FROM, la base de cualquier consulta SQL.

Veremos cómo escribir consultas correctas en BigQuery, cómo obtener el ID completo de una tabla, y por qué es importante seleccionar solo las columnas necesarias para optimizar costos.

📍 Temas:
✅  Estructura básica de una consulta SQL en BigQuery.
✅  Uso correcto de las comillas invertidas ` para el nombre de la tabla.
✅  Cómo copiar y usar el Table ID en el FROM.
✅  Selección de columnas específicas vs. uso de SELECT *
✅  Impacto en el costo y tamaño procesado según las columnas seleccionadas.
✅  Diferencia entre una tabla física y el resultado de una consulta.

💡 Consejo clave: evita SELECT * si no es necesario y selecciona solo lo que realmente vas a usar para ahorrar tiempo y recursos.

#BigQuery #GoogleAnalytics4 #SQL #GA4 #DataAnalytics #event_date #AnalisisDeDatos

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/TGfUG__aOhw/hqdefault.jpg,https://www.youtube.com/watch?v=TGfUG__aOhw
